,text,location
6106,put your hand down for 5 freaking seconds @ewarren. #democraticdebate,New York
6107,all thouse “unity” candidates just voted for a contested convention. oy vey! #dnc #democraticdebate,New York
6108,"wow — literally every single candidate other than     bernie ie ie ie  just said that the person with the most delegates shouldn’t necessarily be the democratic nominee. basically, that we should privilege the voices of the superdelegates. #demdebate2020 #democraticdebate",New York
6109,can the first thing you all do when you become president be to release the children from the cages ? there are children in cages #democraticdebate,New York
6110,@amyklobuchar is reading @petebuttigieg and serving some shade too! #democraticdebate #demdebate2020 #democrats2020,New York
6111,"pete being like ""i led the most diverse city"" to klobochar when he legit has no black or latino support lol #demdebate #democraticdebate",New York
6112,klobuchar would get destroyed by trump if she can't even take a little heat from pete #democraticdebate #demdebate2020,New York
6113,glad to see     bernie ie ie ie ie's workplace democracy plan got some airtime tonight! #democraticdebate,New York
6114,the will of the people should prevail #democraticdebate,New York
6115,seems like @    bernie ie ie ie ie    bernie ie ie ie  is the only candidate who thinks the candidate with the most votes should be the nominee #democraticdebate,New York
6116,honestly though i’m glad the candidates can actually string together more than one sentence without being cut for time now #democraticdebate,New York
6117,chuck todd is terrified of a     bernie ie ie ie  administration. #democraticdebate,New York
6118,if the superdelegates steal the nomination from @    bernie ie ie ie ie    bernie ie ie ie  again. youre gonna watch alot of folks walk away from the process. #demdebate #democraticdebate,New York
6119,pete and amy fighting it out for most palatable moderate is such a snoozefest. #democraticdebate,New York
6120,we are taking a quick break for #joebiden to take a nap. #democraticdebate #demdebates,New York
6121,only one candidate on the stage tonight hasn’t acted like a kindergartner @ bloomberg  @ bloomberg 2020 # bloomberg 2020 # bloomberg 2020 #democraticdebate,New York
6122,those instant replay snippets in the news cycle will be brutal tomorrow. #democraticdebate,New York
6123,"@    bernie ie ie ie ie    bernie ie ie ie  was clearly upset when his ""democratic  economy "" was called communism.(psst..    bernie ie ie ie ie it is! there is no such thing...denmark is capitalist and funds a generous welfare state; that's the fact of your ""democratic  economy "" ) #demdebate #democraticdebate -jgc ",New York
6124,klobuchar will be the next to drop out. #demdebate #democraticdebate,New York
6125,"composure is important to be a president... with that being said, how can you want or think klobuchar can be president? #democraticdebate #demdebate",New York
6126,"@petebuttigieg : the arena is here, the arena is everywhere #democraticdebate #petebuttigieg #demdebate2020",New York
6127,these candidates make me want to keep trump for four more years. #demdebate #democraticdebate,New York
6128,people over super delegates (and profit) #demdebate #democraticdebate,New York
6129,“whatever the rules are for the democratic party are... i don’t know the rules i’m a republican” #democraticdebate,New York
6130,.@amyklobuchar making clear she’s not taking any lessons from @petebuttigieg on her senate record tonight. #democraticdebate,New York
6131,who won the #demdebate #democraticdebate ? or warren or klobuchar ?,New York
6132,fuck you     bernie ie ie ie ie. you are not king. #democraticdebate #demdebate2020 #demdebate,New York
6133,"""the will of the people should prevail"" - @    bernie ie ie ie ie    bernie ie ie ie  #demdebate2020 #democraticdebate #nevadadebate #nevadacaucus2020",New York
6134,it must be tax season bc everybody got receipts on bloomberg! #democraticdebate #bloombergisaracist # bloomberg  #warren2020 #    bernie ie ie ie ie    bernie ie ie ie 2020,New York
6135,"pete buttigieg what the fuck are you doing? optics dude, optics! #democraticdebate",New York
6136,bring on the closing statements #democraticdebate ,New York
6137,i just saw amy give pete the finger behind his back. #democraticdebate #demdebate,New York
6138,@amyklobuchar wants to hit @petebuttigieg so badly lol #democraticdebate #demdebate2020 #demdebate,New York
6139,"ooooh, the midwestern/heartland values/real america people looking kinda feisty tonight. #democraticdebate",New York
6140,#democraticdebate https://www.instagram.com/p/b8xi-t6gkkw/?igshid=1iyaz4i5ksfnd,New York
6141,pete is the worse! #democraticdebate,New York
6142,"yes or no question,  bloomberg  #demdebate #democraticdebate",New York
6143,#elizabethwarren putting #bloomberg on blast over non disclosure agreements with female employees #savage #letthemspeak #democraticdebate,New York
6144,amy klobuchar every time pete says something after an talked #demdebate #democraticdebate #buttigieg,New York
6145,you memorized just a bunch of talking points -@amyklobuchar #democraticdebate,New York
6146,i applaud biden for specifically naming china's belt and road proposal as a problem for the world in the #democraticdebate tonight.,New York
6147,why is chuck todd waving his hand as if he’s scolding folks? he’s so useless. #democraticdebate,New York
6148,bloomberg: the rules should be followed sure #democraticdebate,New York
6149,chuck todd is not good at this. #democraticdebate,New York
6150,now @chucktodd is asking a final question regarding the delegates pledged to candidates #demdebate2020 #democraticdebate #nevadadebate,New York
6151,winner of the debate so far is @maddow @maddowblog for not moderating this circus. #demdebate #democraticdebate,New York
6152,"hoo boy, pete, do you really wanna bring your record serving a diverse city into this? #democraticdebate #demdebate2020",New York
6153,"ugh, @petebuttigieg consistently talking over @amyklobuchar is repugnant. she never interrupts him and deserves the same respect. stop talking over women!!! #demdebate #democraticdebate #debate #nbc",New York
6154,i am so over mayor pete. #demdebate #democraticdebate,New York
6155,"klobuchar saying: if this is my last debate, buttigieg dies with me. #democraticdebate",New York
6156,"buttigieg on his political experience: ""you don't have to be in washington to matter."" #democraticdebate",New York
6157,am i the only one feeling this crazy sexual tension between mayor pete and amy klobuchar? #demdebate #democraticdebate,New York
6158,pete and amy do not like each other. #democraticdebate,New York
6159,"1046 as @amyklobuchar gets angrier, her voice starts to shake and quiver. #bodylanguage #democraticdebate",New York
6160,"drag him, amy #democraticdebate",New York
6161,@amyklobuchar eat that rat! #demdebate #democraticdebate #demdebate2020,New York
6162,the ladies are not here to play tonight. #demdebate #democraticdebate,New York
6163,chuck todd needs to stop with the trump comb forward. #democraticdebate,New York
6164,#democraticdebate pete &amp; bloomberg are the worst candidates,New York
6165,amy klobuchar wants to falcon punch pete #democraticdebate,New York
6166,amy just slayed. #amyklobuchar #amyforamerica #democraticdebate ,New York
6167,"after winning this dogfight, elizabeth warren is about to buzz the tower. #democraticdebate ",New York
6168,damn mayor pete vs. senator klobuchar is lit!!!! #demdebate #democraticdebate ,New York
6169,"amy klobuchar is very proud of failing to pass comprehensive immigration reform because the democratic establishment thought it could compromise with a racist, obstructionist tea party. #demdebate #democraticdebate",New York
